,level,parent,name,q,eppo
10222,8,8672,Macrotyloma,Q138763,1MTMG
10223,8,8674,Metopium,Q4291945,1MTPG
10224,8,8724,Metroxylon,Q312187,1MTRG
10225,8,8724,Mauritia,,1MUAG
10226,6,8626,Muntingiaceae,Q133131,1MUNF
10227,7,10226,Muntingia,Q10333250,1MUNG
10228,8,8780,Muscari,Q161151,1MUSG
10229,8,8727,Myrtastrum,Q3008007,1MUWG
10230,8,8629,Mariosousa,Q6765508,1MVRG
10231,7,8764,Myxopyrum,Q9048032,1MXXG
10232,8,8727,Myrciaria,Q2470494,1MYCG
10233,8,8753,Myrsine,Q159796,1MYNG
10234,7,8822,Myosotis,Q147149,1MYOG
10235,7,9796,Myriophyllum,Q157868,1MYPG
10236,7,8755,Myosoton,Q11744869,1MYTG
10237,8,8727,Ugni,Q138975,1UGIG
10238,7,8722,Mystroxylon,Q9047958,1MYYG
10239,8,9884,Miliusa,,1MZAG
10240,8,8629,Mezoneuron,Q7210840,1MZRG
10241,8,9884,Mitrephora,Q9033762,1MZTG
10242,7,138,Nasturtium,Q161068,1NAAG
10243,7,9595,Najas,Q159215,1NAIG
10244,7,8700,Nandina,,1NANG
10245,7,9100,Napoleonaea,Q2583585,1NAPG
10246,7,8785,Navarretia,Q2621409,1NAVG
10247,8,8651,Etlingera,Q134248,1ETGG
10248,7,8792,Damburneya,Q43028895,1DAYG
10249,7,8792,Nectandra,Q3312303,1NCTG
10250,8,8788,Nephelium,Q2697447,1NEEG
10251,7,425,Neolamarckia,Q4045187,1NEKG
10252,6,8770,Nelumbonaceae,Q2630851,1NELF
10253,7,10252,Nelumbo,Q207427,1NELG
10254,7,8696,Nelsonioideae,Q6039726,1NENS
10255,8,10254,Nelsonia,,1NENG
10256,8,8668,Neurolaena,Q2916782,1NEOG
10257,7,422,Neviusia,Q144383,1NEVG
10258,8,8727,Neofabricia,Q9049380,1NFBG
10259,8,8698,Naringi,Q9048781,1NGIG
10260,7,459,Nicandra,Q3339559,1NICG
10261,7,459,Nierembergia,Q1702276,1NIEG
10262,8,8678,Nigella,Q161065,1NIGG
10263,7,444,Nemesia,,1NMEG
10264,8,9393,Niemeyera,,1NMYG
10265,8,8641,Nannorrhops,Q21445547,1NNOG
10266,7,459,Nolana,Q138588,1NOAG
10267,8,8668,Notobasis,Q6045726,1NOBG
10268,7,9199,Neocarya,Q9049350,1NOCG
10269,6,8661,Nothofagaceae,Q13634230,1NOFF
10270,7,10269,Nothofagus,,1NOFG
10271,7,8764,Noronhia,Q7053187,1NORG
10272,6,8653,Nepenthaceae,Q2704296,1NEPF
10273,7,10272,Nepenthes,Q217530,1NPNG
10274,8,8687,Normanbya,Q13076538,1NRBG
10275,8,8834,Northia,,1NRHG
10276,8,8778,Nerine,,1NRIG
10277,7,8764,Notelaea,Q2711018,1NTLG
10278,7,8764,Nestegis,Q5413274,1NTGG
10279,7,9731,Neuburgia,Q5226752,1NUBG
10280,7,425,Nauclea,Q2719941,1NUCG
10281,7,8808,Nuphar,Q147685,1NUPG
10282,7,9844,Nuxia,Q137278,1NUXG
10283,7,349,Nypoideae,,1NYAS
10284,8,10283,Nypa,,1NYAG
10285,8,8648,Papilionanthe,Q736215,1OAPG
10286,8,8727,Osbornia,,1OBNG
10287,8,8818,Ochroma,Q12302824,1OCHG
10288,8,8655,Basilicum,Q3206267,1BZIG
10289,6,8630,Ochnaceae,Q133319,1OCHF
10290,7,10289,Ochna,Q573859,1OCNG
10291,7,8792,Ocotea,Q3305677,1OCOG
10292,7,8792,Chlorocardium,Q2391012,1CDFG
10293,8,8665,Ochrosia,,1OCRG
10294,6,8931,Olacaceae,Q131428,1OLAF
10295,7,10294,Ochanostachys,Q5235747,1OCSG
10296,7,8744,Odontites,Q144084,1ODOG
10297,8,8705,Odontonema,Q253307,1ODTG
10298,8,8648,Oeceoclades,Q1304012,1OEAG
10299,7,501,Oenanthe,,1OENG
10300,7,425,Ochreinauclea,Q1939576,1OKRG
10301,6,8725,Penaeaceae,Q132777,1QNAF
10302,7,10301,Olinia,Q133323,1OLBG
10303,8,8672,Olneya,Q17432385,1OLNG
10304,8,8668,Olearia,Q291873,1OLRG
10305,7,10294,Olax,,1OLXG
10306,8,61,Olyra,,1OLYG
10307,8,8672,Ormosia,,1OMOG
10308,7,501,Osmorhiza,Q3272856,1OMRG
10309,8,8672,Onobrychis,Q156932,1ONBG
10310,7,10294,Ongokea,Q10341007,1ONGG
10311,7,8749,Oncoba,Q9052423,1ONKG
10312,7,8822,Lithospermum,Q932776,1LITG
10313,7,8822,Onosmodium,Q9052508,1ONMG
10314,8,8668,Onopordum,Q28104,1ONRG
10315,7,133,Operculina,,1OPCG
10316,6,8931,Opiliaceae,Q131619,1OPIF
10317,7,10316,Opilia,Q7098154,1OPIG
10318,8,8679,Oplismenus,Q2503609,1OPLG
10319,8,8703,Ophiopogon,Q2698516,1OPPG
10320,7,8744,Orobanche,,1ORAG
10321,7,8744,Orthocarpus,Q3314224,1ORCG
10322,7,501,Orlaya,Q7103227,1ORLG
10323,8,8672,Ornithopus,Q33336,1OROG
10324,8,8732,Orixa,Q10341500,1ORXG
10325,8,8679,Oloptum,Q21216613,1OLOG
10326,4,8636,Osmundales,Q2319545,1OSMO
10327,5,10326,Osmundaceae,Q843318,1OSMF
10328,6,10327,Osmunda,Q1427328,1OSMG
10329,7,422,Osmaronia,,1OSOG
10330,8,8655,Orthosiphon,Q310044,1OTOG
10331,8,8672,Ougeinia,Q64762426,1OUGG
10332,7,8720,Owenia,,1OWEG
10333,7,195,Oxydendrum,,1OXDG
10334,7,425,Oxyanthus,Q3595368,1OXFG
10335,8,8943,Oxypetalum,Q148795,1OXPG
10336,7,138,Orychophragmus,Q9298996,1OYPG
10337,8,8672,Pachyrhizus,Q1361402,1PACG
10338,7,8616,Parmentiera,Q5223475,1PAFG
10339,7,379,Mecardonia,Q9030962,1MDNG
10340,8,8705,Pachystachys,Q2603828,1PAHG
10341,7,8829,Parietaria,Q163536,1PAIG
10342,8,8679,Megathyrsus,Q21447466,1MGHG
10343,8,9014,Roemeria,Q3766326,1ROEG
10344,8,9014,Papaver,Q146391,1PAPG
10345,7,425,Pavetta,Q576868,1PAUG
10346,7,501,Pastinaca,Q1479657,1PAVG
10347,8,8788,Paullinia,Q135194,1PAXG
10348,8,8698,Pamburus,Q2883586,1PBBG
10349,8,8668,Pachystegia,Q10343411,1PBGG
10350,7,8792,Phoebe,,1PBOG
10351,8,8818,Pseudobombax,,1PBXG
10352,7,9100,Planchonia,Q7200985,1PCBG
10353,7,8709,Pachysandra,Q159189,1PCHG
10354,6,8831,Polypodioideae,Q2417265,1POPS
10355,7,10354,Platycerium,Q1332675,1PCIG
10356,7,8804,Pycnanthus,,1PCNG
10357,6,8630,Pandaceae,Q1054213,1PADF
10358,7,10357,Panda,Q17452428,1PDBG
10359,8,8624,Pseudocydonia,Q21446822,1PDCG
10360,8,8732,Phellodendron,Q1539986,1PDDG
10361,7,8616,Podranea,Q1506951,1PDRG
10362,7,8616,Amphilophium,Q8197787,1AJFG
10363,8,8672,Podalyria,Q541815,1PDYG
10364,8,8668,Petasites,Q830156,1PEDG
10365,7,379,Penstemon,Q809265,1PEEG
10366,8,8629,Peltophorum,Q136770,1PEFG
10367,6,8632,Nitrariaceae,Q131815,1NITF
10368,7,10367,Peganum,Q162928,1PEGG
10369,8,8655,Salvia,Q157151,1SALG
10370,8,8705,Peristrophe,Q2603735,1PEPG
10371,6,8653,Phytolaccaceae,Q156981,1PHYF
10372,7,10371,Petiveria,Q2913546,1PEVG
10373,7,8755,Petrocoptis,Q10348998,1PFCG
10374,8,8679,Pentameris,Q3283834,1PFMG
10375,8,8672,Philenoptera,Q5549460,1PFYG
10376,8,8668,Phagnalon,Q2388068,1PGAG
10377,7,8822,Plagiobothrys,Q5232293,1PGBG
10378,8,9866,Pleiogynium,Q9061071,1PGJG
10379,8,8703,Polygonatum,Q161152,1PGTG
10380,8,8647,Phalaris,Q157573,1PHAG
10381,8,8647,Phleum,Q158502,1PHLG
10382,8,8776,Phormium,Q1639799,1PHMG
10383,8,8624,Heteromeles,,1HTEG
10384,8,8624,Pourthiaea,Q87164489,1PVOG
10385,8,8624,Physocarpus,Q133596,1PHPG
10386,7,8932,Phoradendron,Q144322,1PHQG
10387,7,10371,Phytolacca,Q162075,1PHTG
10388,8,8687,Phoenicophorium,,1PHZG
10389,8,8674,Pistacia,Q35987,1PIAG
10390,8,8672,Pisum,Q144795,1PIBG
10391,8,8668,Picris,Q217621,1PICG
10392,8,8629,Pithecellobium,Q2717810,1PIFG
10393,8,8629,Cojoba,Q5141683,1KOJG
10394,8,8629,Samanea,Q5232879,1SMXG
10395,8,45,Pistia,,1PIIG
10396,8,45,Pinellia,Q1243951,1PING
10397,8,45,Thaumatophyllum,Q58336068,1TQWG
10398,8,8699,Piliostigma,Q7194039,1PIQG
10399,7,195,Pieris,,1PIRG
10400,7,332,Pisonia,Q135334,1PISG
10401,8,8629,Piptadenia,Q3286320,1PITG
10402,5,8625,Picramniales,Q1194372,1PJMO
10403,6,10402,Picramniaceae,Q138806,1PJMF
10404,7,10403,Picramnia,Q1131849,1PJMG
10405,8,8738,Palisota,Q1328785,1PJOG
10406,6,8659,Melanthiaceae,Q157234,1MLHF
10407,7,10406,Paridoideae,,1PARS
10408,8,10407,Paris,Q162121,1PJRG
10409,8,8672,Piscidia,Q2037012,1PJSG
10410,7,82,Pereskia,Q131724,1PKIG
10411,7,82,Rhodocactus,Q15710774,1RQAG
10412,7,82,Pereskiopsis,Q135617,1PKJG
10413,8,8672,Pericopsis,Q3311079,1PKPG
10414,8,8668,Packera,Q3004070,1PKRG
10415,8,8788,Pancovia,Q5199325,1PKVG
10416,8,8631,Plukenetia,Q5226286,1PKZG
10417,7,9231,Plumbago,,1PLBG
10418,7,8750,Platycarya,Q147341,1PLCG
10419,6,8853,Phyllocladus,,1PLDG
10420,6,154,Pilgerodendron,Q13033743,1PLGG
10421,8,267,Phlomis,Q157874,1PLMG
10422,7,8764,Phillyrea,Q1512683,1PLRG
10423,8,8668,Pluchea,Q1930933,1PLUG
10424,7,10354,Polypodium,Q1135685,1PLVG
10425,8,8731,Platycodon,,1PLXG
10426,8,8672,Platypodium,Q5221672,1PLYG
10427,7,415,Pomaderris,Q149826,1PMAG
10428,8,8788,Pometia,Q18107565,1PMEG
10429,8,8698,Paramignya,Q615253,1PMGG
10430,8,8727,Pimenta,Q133541,1PMTG
10431,8,9393,Pleioluma,Q43035159,1PMZG
10432,7,9199,Parinari,,1PNAG
10433,7,8766,Pentadesma,Q3012029,1PNDG
10434,8,8672,Pongamia,,1PNGG
10435,8,40,Parsonsia,Q5219581,1PNOG
10436,7,425,Pentodon,,1PNTG
10437,7,425,Pentas,Q2720009,1PNWG
10438,7,8686,Panax,,1PNXG
10439,6,9473,Podocarpus,Q157524,1PODG
10440,6,9473,Afrocarpus,Q388418,1AFKG
10441,7,387,Polygala,Q156909,1POGG
10442,8,8647,Polypogon,,1POHG
10443,7,8832,Rumohra,Q7379335,1RURG
10444,8,9393,Pouteria,Q2161497,1POJG
10445,8,8763,Persicaria,Q159000,1PRAG
10446,8,8763,Fallopia,Q927544,1FOPG
10447,8,8763,Reynoutria,Q2714294,1REYG
10448,8,8668,Smallanthus,Q143787,1ZMLG
10449,8,8695,Pothos,Q2572055,1POOG
10450,8,267,Pogostemon,Q855490,1POTG
10451,7,8619,Pourouma,Q7235727,1POUG
10452,7,8755,Polycarpon,Q10767778,1POYG
10453,8,8788,Pappea,Q7133086,1PPEG
10454,8,8687,Ptychosperma,Q2709604,1PPMG
10455,7,8829,Pipturus,Q374148,1PPUG
10456,8,9393,Planchonella,Q7200981,1PQKG
10457,8,40,Pachypodium,Q131519,1PQPG
10458,8,9173,Pterocymbium,Q5648314,1PRBG
10459,8,8629,Neltuma,Q119142105,1NLMG
10460,8,9104,Premna,Q937726,1PREG
10461,8,8655,Perilla,,1PRJG
10462,8,8629,Parkia,Q135404,1PRKG
10463,6,9920,Apidae,Q756082,1APIDF
10464,7,10463,Prosopis,Q133422,1PRSSG
10465,8,8655,Prunella,,1PRUG
10466,7,508,Priva,Q7246000,1PRVG
10467,8,10015,Protea,,1PRWG
10468,8,8668,Pseudelephantopus,Q7254315,1PSEG
10469,8,8672,Psophocarpus,Q3310331,1PSHG
10470,7,8937,Picrasma,Q135638,1PSMG
10471,7,8686,Pseudopanax,,1PSNG
10472,8,8672,Psoralea,Q2589982,1PSRG
10473,8,8672,Bituminaria,Q2631982,1BTUG
10474,8,61,Pseudosasa,Q135168,1PSSG
10475,7,425,Psychotria,Q904250,1PSYG
10476,8,8732,Ptelea,Q612028,1PTAG
10477,5,8637,Dennstaedtiaceae,Q358326,1DENF
10478,6,10477,Pteridium,,1PTEG
10479,6,8638,Pteridoideae,Q9064103,1PTES
10480,7,10479,Pteris,Q2451124,1PTJG
10481,8,8672,Pterocarpus,Q132894,1PTKG
10482,8,8842,Dasiphora,Q3917216,1DSRG
10483,8,8842,Drymocallis,Q5309730,1DMKG
10484,6,8643,Potamogetonaceae,Q156233,1POTF
10485,7,10484,Potamogeton,Q161728,1PTMG
10486,7,10484,Stuckenia,Q4846339,1SKNG
10487,7,8773,Parrotia,Q3366033,1PTTG
10488,7,9109,Pittosporum,Q158896,1PTUG
10489,6,8653,Didiereaceae,Q131286,1DIDF
10490,7,10489,Portulacaria,,1PUAG
10491,8,8672,Pueraria,Q133126,1PUEG
10492,8,8780,Puschkinia,Q2580430,1PUKG
10493,7,8790,Punica,Q4959355,1PUNG
10494,8,9217,Purshia,Q2067630,1PURG
10495,8,8627,Pavonia,Q3316083,1PVAG
10496,7,8800,Phryma,Q857944,1PWHG
10497,7,9806,Peumus,Q16799118,1PWUG
10498,8,9173,Pterygota,,1PXGG
10499,7,8722,Paxistima,Q927689,1PXSG
10500,8,8668,Pyrrhopappus,Q7263752,1PYHG
10501,7,8686,Polyscias,Q2381113,1PYJG
10502,7,8616,Pyrostegia,Q2704524,1PYRG
10503,8,267,Physostegia,Q2702592,1PYSG
10504,8,8818,Quararibea,Q7269142,1QARG
10505,8,8788,Castanospora,Q3368413,1QATG
10506,8,8672,Callerya,Q2705210,1QAYG
10507,7,459,Physochlaina,Q142213,1QCAG
10508,7,349,Ceroxyloideae,Q141970,1CEWS
10509,8,10508,Pseudophoenix,,1QDPG
10510,7,8722,Peritassa,Q1328853,1QEAG
10511,7,10316,Pentarhopalopilia,Q10348376,1QEHG
10512,8,8727,Pilidiostigma,Q9059668,1QGMG
10513,7,9476,Phaleria,,1QHQG
10514,7,8735,Quisqualis,Q580969,1QISG
10515,8,8672,Pickeringia,Q9059394,1QKRG
10516,8,9884,Polyalthia,Q5223583,1QLHG
10517,7,429,Pleiospermium,Q659326,1QLIG
10518,8,9550,Ponthieva,Q137032,1QNIG
10519,6,8685,Pennantiaceae,,1QNNF
10520,7,10519,Pennantia,Q131946,1QNNG
10521,8,8641,Cryosophila,Q142347,1QOHG
10522,8,8629,Pararchidendron,Q7135796,1QQNG
10523,8,8665,Pleiocarpa,Q9061061,1QQPG
10524,8,8908,Prioria,Q962260,1QRIG
10525,8,8629,Parasenegalia,Q61976099,1QSNG
10526,8,8672,Cullen,Q3361893,1QULG
10527,6,8725,Vochysiaceae,Q131743,1VOCF
10528,7,10527,Qualea,Q7268624,1QUVG
10529,8,8687,Carpoxylon,Q1936507,1QXYG
10530,7,425,Polysphaeria,Q1328765,1QYFG
10531,7,425,Randia,,1RAAG
10532,8,8624,Rhaphiolepis,Q137087,1RAHG
10533,7,8757,Rajania,Q9303296,1RAIG
10534,8,8724,Raphia,,1RAJG
10535,8,8678,Ranunculus,Q146130,1RANG
10536,7,138,Raphanus,Q165507,1RAPG
10537,7,138,Rapistrum,Q162891,1RASG
10538,8,8668,Ratibida,Q5234634,1RATG
10539,7,8852,Ravenala,,1RAVG
10540,7,9945,Rawsonia,Q7297073,1RAWG
10541,7,425,Rubia,Q162108,1RBIG
10542,8,8627,Robinsonella,,1RBSG
10543,7,425,Richardia,,1RCHG
10544,8,8656,Ricinocarpos,Q2738537,1RCKG
10545,8,8668,Rhaponticum,Q2703875,1RCMG
10546,7,425,Rudgea,Q3282335,1RDGG
10547,7,379,Rehmannia,,1REMG
10548,8,8738,Tradescantia,Q157498,1TRAG
10549,6,8706,Resedaceae,Q156369,1RESF
10550,7,10549,Reseda,Q161061,1RESG
10551,7,415,Frangula,Q79189,1FGLG
10552,8,8727,Rhodomyrtus,Q1102039,1RHDG
10553,8,8763,Rheum,Q7217716,1RHEG
10554,7,415,Rhamnella,Q122061,1RHMG
10555,8,8672,Rhynchosia,Q285192,1RHNG
10556,8,8674,Toxicodendron,Q1777115,1TOXG
10557,8,8727,Rhodamnia,Q2230648,1RHVG
10558,7,8855,Rhexia,,1RHXG
10559,7,9005,Rhizophora,Q131521,1RHZG
10560,8,8656,Ricinodendron,Q7331166,1RIDG
10561,6,8659,Ripogonaceae,,1RIGF
10562,7,10561,Ripogonum,Q131352,1RIGG
10563,8,8727,Ristantia,Q7336398,1RISG
10564,7,10371,Rivina,Q2714585,1RIVG
10565,8,8683,Rollinia,Q1419812,1RLLG
10566,7,425,Ramosmania,Q10357365,1RMOG
10567,8,8705,Rungia,Q9071247,1RNGG
10568,8,8687,Reinhardtia,Q143151,1RNHG
10569,8,8703,Rohdea,,1ROHG
10570,8,8679,Rottboellia,Q2201264,1ROOG
10571,7,138,Rorippa,Q1432188,1RORG
10572,7,8790,Rotala,Q1757259,1ROTG
10573,7,8922,Rourea,Q9070923,1ROUG
10574,8,8687,Roystonea,Q309496,1ROYG
10575,8,8672,Rupertia,Q5223151,1RPEG
10576,8,8641,Rhapidophyllum,Q16060793,1RPMG
10577,8,8941,Rotheca,Q5220993,1RTCG
10578,8,8732,Ruta,Q165250,1RUAG
10579,8,8703,Ruscus,Q157597,1RUCG
10580,8,8705,Ruellia,Q1280862,1RUEG
10581,6,8643,Ruppiaceae,,1RUPF
10582,7,10581,Ruppia,Q157048,1RUPG
10583,8,10508,Ravenea,Q144677,1RVNG
10584,8,8648,Rhynchostylis,Q1300371,1RYSG
10585,8,8679,Sacciolepis,Q3232312,1SAEG
10586,8,8724,Salacca,Q134265,1SAJG
10587,8,8788,Sapindus,Q321451,1SAKG
10588,8,8842,Sanguisorba,Q158282,1SANG
10589,7,459,Salpichroa,Q3023646,1SAPG
10590,8,8762,Triadica,Q143677,1TDCG
10591,8,9799,Salsola,Q159544,1SASG
10592,8,8668,Hemistepta,Q16056082,1HZTG
10593,7,8755,Saponaria,Q157500,1SAWG
10594,8,8665,Saba,Q5839406,1SBHG
10595,7,8764,Strombosiopsis,Q10374371,1SBPG
10596,8,8908,Saraca,,1SBRG
10597,8,8705,Strobilanthes,Q2473702,1SBTG
10598,7,8619,Streblus,,1SBWG
10599,7,8654,Scutellarioideae,Q2889855,1SCDS
10600,8,10599,Scutellaria,Q156764,1SCDG
10601,7,379,Scoparia,,1SCFG
10602,7,8686,Heptapleurum,Q51394784,1HRUG
10603,8,8742,Schoenoplectus,Q1433585,1SQWG
10604,8,8742,Schoenoplectiella,Q15940311,1SHKG
10605,8,8742,Bolboschoenus,Q164195,1BBHG
10606,8,8742,Scirpus,Q159220,1SCPG
10607,7,8755,Scleranthus,Q158561,1SCRG
10608,8,8672,Scorpiurus,,1SCSG
10609,7,444,Scrophularia,Q53470,1SCUG
10610,8,8668,Scorzonera,Q1140322,1SCVG
10611,8,8668,Podospermum,Q3906925,1QSPG
10612,8,8908,Scorodophloeus,Q40814,1SDOG
10613,7,459,Solandra,Q136929,1SDRG
10614,8,8647,Secale,Q7215110,1SECG
10615,7,8743,Phedimus,Q310183,1PVZG
10616,7,8743,Hylotelephium,Q132737,1HJOG
10617,8,8729,Seemannia,Q7445884,1SEEG
10618,8,8788,Serjania,Q3314259,1SEFG
10619,6,8615,Pedaliaceae,Q161187,1PEDF
10620,7,10619,Sesamum,Q47334,1SEGG
10621,7,152,Sechium,Q139044,1SEHG
10622,8,8762,Sebastiania,Q5220377,1SEIG
10623,8,8679,Sehima,Q3232143,1SEMG
10624,8,8668,Jacobaea,Q2701040,1JACG
10625,8,8668,Pericallis,Q2709984,1PKKG
10626,8,8668,Delairea,Q16029211,1DLWG
10627,6,154,Sequoia,Q1975652,1SEQG
10628,8,8641,Serenoa,Q16060807,1SERG
10629,9,9210,Cenchrus polystachios,Q41531244,PESPO
10630,8,9884,Sageraea,Q7399199,1SEWG
10631,7,138,Streptanthus,Q2708452,1SEXG
10632,8,8683,Sphaerocoryne,,1SFEG
10633,8,8727,Sphaerantia,Q9079303,1SFRG
10634,8,8943,Dregia,,1DGGG
10635,8,8943,Stephanotis,Q135537,1SFTG
10636,8,8648,Spathoglottis,Q2719996,1SGLG
10637,8,8624,Neillia,Q1478716,1NEIG
10638,8,61,Shibataea,Q134708,1SHBG
10639,7,8722,Siphonodon,Q1325189,1SHDG
10640,6,8931,Schoepfiaceae,Q132784,1SHPF
10641,7,10640,Schoepfia,Q5224017,1SHFG
10642,8,8788,Schleichera,Q2700468,1SHHG
10643,8,8908,Schotia,Q149209,1SHJG
10644,7,8710,Schima,,1SHMG
10645,8,9514,Shorea,Q132419,1SHOG
10646,7,8761,Shepherdia,Q247641,1SHPG
10647,7,425,Sherardia,,1SHRG
10648,7,9912,Schisandra,Q1277423,1SHSG
10649,8,8762,Shirakiopsis,Q14946938,1SHYG
10650,8,8627,Malvella,Q9297420,1MVLG
10651,8,8627,Sidastrum,Q9077005,1ZDAG
10652,8,8668,Sigesbeckia,Q3271924,1SIKG
10653,7,138,Sinapis,Q150072,1SING
10654,8,8668,Silphium,Q729352,1SIPG
10655,7,8707,Santiria,Q5220308,1SIZG
10656,7,152,Sicana,Q15726526,1SJAG
10657,8,8668,Schistocarpha,Q7431514,1SKFG
10658,8,8687,Satakentia,Q1346532,1SKIG
10659,7,8749,Scolopia,,1SKOG
10660,8,9866,Sclerocarya,Q2234411,1SLCG
10661,7,8939,Sloanea,Q5220318,1SLEG
10662,7,459,Salpiglossis,Q676731,1SLGG
10663,7,459,Scopolia,,1SLJG
10664,7,8722,Salacia,,1SLXG
10665,8,8668,Silybum,Q1521997,1SLYG
10666,7,8937,Simaba,Q6128703,1SMAG
10667,7,8937,Simarouba,Q3308399,1SMBG
10668,8,8674,Semecarpus,Q3236652,1SMCG
10669,6,8659,Smilacaceae,Q162141,1SMIF
10670,7,10669,Smilax,,1SMIG
10671,6,8653,Simmondsiaceae,Q1191733,1SMMF
10672,7,10671,Simmondsia,,1SMMG
10673,8,8739,Sparrmannia,,1SMNG
10674,7,8932,Santalum,Q339027,1SNAG
10675,8,8772,Stenocarpus,Q5223276,1SNCG
10676,8,8849,Epipremnum,Q1295844,1EPJG
10677,8,9014,Sanguinaria,Q14566105,1SNGG
